"CSS3","","Margin boxes","No","No","No","No","No","5.0"
"Font","Font","Font","Font","Font","Font","Font","Font","Font"
"CSS3","","Define font","9.0","1.9.1","525","4.3","2.2","6.0"
"CSS3","","Define font features","No","24.0","No","No","No","No"
"CSS3","","Font feature value block","No","24.0","No","No","No","No"
"CSS3","","Font feature value block","No","No","No","No","No","No"
"CSS3","","Font feature value block","No","No","No","No","No","No"
"CSS3","","Font feature value block","No","No","No","No","No","No"
"","","","Trident","Gecko","WebKit","KHTML","Presto","Prince"
"","","","Trident","Gecko","WebKit","KHTML","Presto","Prince"
"Element selectors","Element selectors","Element selectors","Element selectors","Element selectors","Element selectors","Element selectors","Element selectors","Element selectors"
"CSS2","","Universal","7.0","1.0","85","Yes","1.0","Yes"
"CSS2","","Element","4.0","1.0","85","Yes","1.0","Yes"
"CSS2","","Class","7.0","1.0","85","Yes","1.0","Yes"
"CSS2","","ID","4.0","1.0","85","Yes","1.0","Yes"
"CSS3","","Namespaced","9.0","1.0","Yes","Yes","1.0","Yes"
"Relationship selectors","Relationship selectors","Relationship selectors","Relationship selectors","Relationship selectors","Relationship selectors","Relationship selectors","Relationship selectors","Relationship selectors"
"CSS2","","Descendant","4.0","1.0","85","Yes","1.0","Yes"
"CSS2","","Child","7.0","1.0","85","Yes","1.0","Yes"
"CSS2","","Direct adjacent","7.0","1.0","85","Yes","1.0","Yes"
"CSS3","","Indirect adjacent","7.0","1.7","412","3.3.2","2.0","Yes"
"CSS4","","Reference combinators","No","No","No","No","No","No"
"CSS4","","Subject","No","No","No","No","No","No"
"CSS4","","Column relation","No","No","No","No","No","No"
"Attribute selectors","Attribute selectors","Attribute selectors","Attribute selectors","Attribute selectors","Attribute selectors","Attribute selectors","Attribute selectors","Attribute selectors"
"CSS2","","Has","7.0","1.0","85","Yes","1.0","Yes"
"CSS2","","Equals","7.0","1.0","Yes","Yes","1.0","Yes"
"CSS2","","Contains (space-separated)","7.0","1.0","Yes","Yes","1.0","Yes"
"CSS2","","Contains (hyphen-separated)","7.0","1.0","Yes","Yes","1.0","Yes"
"CSS3","","Begins with","7.0","1.0","Yes","3.4","1.0","Yes"
"CSS3","","Ends with","7.0","1.0","Yes","3.4","2.0","Yes"
"CSS3","","Contains substring","7.0","1.0","Yes","3.4","2.0","Yes"
"CSS3","","Namespaced","7.0","1.0","Yes","3.4","2.0","No"
"CSS4","","Case-sensitivity","No","No","No","No","No","No"
"Pseudo-classes","Pseudo-classes","Pseudo-classes","Pseudo-classes","Pseudo-classes","Pseudo-classes","Pseudo-classes","Pseudo-classes","Pseudo-classes"
"CSS2","","Unvisited hyperlink","3.0","1.0","85","Yes","1.0","6.0"
"CSS2","","Visited hyperlink","3.0","1.0","85","Yes","1.0","Yes"
"CSS2","","Active","8.0","1.0","85","Yes","1.0","Yes"
"CSS2","","Mouseover","7.0","1.0","419.3","Yes","1.0","Yes"
"CSS2","","Focused","8.0","1.0","Yes","Yes","1.0","Yes"
"CSS2","","First child","7.0","1.0","85","Yes","1.0","Yes"
"CSS2","","Language","8.0","1.2","525","3.4","1.0","Yes"
"CSS2","","First page","8.0","No","Yes","No","1.0","Yes"
"CSS2","","Left page","8.0","No","Yes","No","1.0","Yes"
"CSS2","","Right page","8.0","No","Yes","No","1.0","Yes"
"CSS3","","Root","9.0","1.0","85","3.4","2.1","Yes"
"CSS3","","Negation","9.0","1.0","85","3.4","2.1","Yes"
"CSS3","","Empty","9.0","1.8","412","3.4","2.1","Yes"
"CSS3","","First child of type","9.0","1.9.1","525","3.4","2.1","Yes"
"CSS3","","Last child","9.0","1.0","525","3.4","2.1","Yes"
"CSS3","","Last child of type","9.0","1.9.1","525","3.4","2.1","Yes"
"CSS3","","Only child","9.0","1.8","525","3.4","2.1","Yes"
"CSS3","","Only child of type","9.0","1.9.1","525","3.4","2.1","Yes"
"CSS3","","N child","9.0","1.9.1","525","3.4","2.1","Yes"
"CSS3","","N last child","9.0","1.9.1","525","3.4","2.1","Yes"
"CSS3","","N child of type","9.0","1.9.1","525","3.4","2.1","Yes"
"CSS3","","N last child of type","9.0","1.9.1","525","3.4","2.1","Yes"
"CSS3","","Target","9.0","1.3","525","3.4","2.5","No"
"CSS3","","Enabled state","9.0","1.8","525","3.4","2.0","No"
"CSS3","","Disabled state","9.0","1.8","525","3.4","2.0","No"
"CSS3","","Checked state","9.0","1.0","525","3.4","2.0","No"
"CSS3","","Indeterminate state","9.0","1.9.2","522","No","No","No"
"CSS3","","Default","No","1.9","Yes","4.3","2.0","No"
"CSS3","","Valid","10.0","1.8","Yes","No","2.0","No"
"CSS3","","Invalid","10.0","1.8","Yes","No","2.0","No"
"CSS3","","In range","No","1.8","Yes","No","2.0","No"
"CSS3","","Out of range","No","1.8","Yes","No","2.0","No"
"CSS3","","Required","10.0","2.0","Yes","No","2.0","No"
"CSS3","","Optional","10.0","2.0","Yes","No","2.0","No"
"CSS3","","Read-only","No","Experimental","No","Incorrect","Incorrect","No"
"CSS3","","Read and write","No","Experimental","No","Incorrect","Incorrect","No"
"CSS4","","Negations","No","No","No","No","No","No"
"CSS4","","Matches-any","No","No","No","No","No","No"
"CSS4","","Relational pseudo-class","No","No","No","No","No","No"
"CSS4","","Directionality","No","17","No","No","No","No"
"CSS4","","Languages","No","No","No","No","No","No"
"CSS4","","Hyperlink","No","1","No","No","No","No"
"CSS4","","Local link","No","No","No","No","No","No"
"CSS4","","Local link","No","No","No","No","No","No"
"CSS4","","Contextual reference","No","20","No","No","No","No"
"CSS4","","Time-dimensional : current","No","No","No","No","No","No"
"CSS4","","Time-dimensional : current","No","No","No","No","No","No"
"CSS4","","Time-dimensional : past","No","No","No","No","No","No"
"CSS4","","Time-dimensional : future","No","No","No","No","No","No"
"CSS4","","Indeterminate-value","No","No","No","No","No","No"
"CSS4","","N child of","No","No","No","No","No","No"
"CSS4","","N last child of","No","No","No","No","No","No"
"CSS4","","Column","No","No","No","No","No","No"
"CSS4","","N column","No","No","No","No","No","No"
"CSS4","","N last column","No","No","No","No","No","No"
"CSS4","","placeholder text","No","No","No","No","No","No"
"CSS4","","will receive the item","No","No","No","No","No","No"
"CSS4","","could receive the item","No","No","No","No","No","No"
"CSS4","","cannot receive the item","No","No","No","No","No","No"
"Pseudo-elements","Pseudo-elements","Pseudo-elements","Pseudo-elements","Pseudo-elements","Pseudo-elements","Pseudo-elements","Pseudo-elements","Pseudo-elements"
"CSS2","","First letter","9.0","1.0","85","Yes","1.0","5.0"
"CSS2","","First line","9.0","1.0","Partial","Yes","1.0","8.1"
"CSS2","","Before","8.0","1.9.1","Partial","Yes","1.0","Yes"
"CSS2","","After","8.0","1.9.1","Partial","Yes","1.0","Yes"
"CSS3","","Double colon notation","9.0","1.9.1","Partial","3.4","1.0","Yes"
"CSS3","","Double colon notation","9.0","1.9.1","Partial","3.4","1.0","Yes"
"CSS3","","Double colon notation","9.0","1.5","85","3.4","1.0","Yes"
"CSS3","","Double colon notation","9.0","1.5","Partial","3.4","1.0","8.1"
"CSS3","","list marker","No","No","No","No","No","No"
"CSS3","","user interface element fragments","No","No","No","No","No","No"
"CSS3","","user interface element fragments","No","No","No","No","No","No"
"CSS3","","user interface element fragments","No","No","No","No","No","No"
"CSS3","","user interface element fragments","No","No","No","No","No","No"
"?","","Selection","9.0","Experimental","412","3.4","2.1","No"
"","","","Trident","Gecko","WebKit","KHTML","Presto","Prince"
"","","Trident","Gecko","WebKit","KHTML","Presto","Prince"
"Cascading and Inheritance","Cascading and Inheritance","Cascading and Inheritance","Cascading and Inheritance","Cascading and Inheritance","Cascading and Inheritance","Cascading and Inheritance","Cascading and Inheritance"
"CSS3","","No","27.0","No","No","No","No"
"Display","Display","Display","Display","Display","Display","Display","Display"
"CSS2","","8.0","1.9","85","Yes","1.0","Yes"
"CSS3","","No","No","No","No","No","No"
"CSS3","","No","No","No","No","No","No"
"CSS3","","No","No","No","No","No","No"
"CSS3","","No","No","No","No","No","No"
"Box Model","Box Model","Box Model","Box Model","Box Model","Box Model","Box Model","Box Model"
"CSS2","","9.0","1.0","85","Yes","1.0","Yes"
"CSS2","","4.0","1.0","85","Yes","1.0","Yes"
"CSS2","","4.0","1.0","85","Yes","1.0","Yes"
"CSS2","","4.0","1.0","85","Yes","1.0","Yes"
"CSS2","","5.0","1.0","85","Yes","1.0","Yes"
"CSS2","","5.0","1.0","85","Yes","1.0","Yes"
"CSS2","","7.0","1.0","Partial","Yes","1.0","5.0"
"CSS2","","7.0","1.0","Partial","Yes","1.0","5.0"
"CSS2","","7.0","1.7","Partial","3.3.2","1.0","5.0"
"CSS2","","7.0","1.7","Partial","3.3.2","1.0","5.0"
"CSS2","","9.0","1.8","Partial","Partial","2.5","Partial"
"Overflow","Overflow","Overflow","Overflow","Overflow","Overflow","Overflow","Overflow"
"CSS2","","9.0","1.0","85","3.2","1.0","5.0"
"CSS3","","9.0","1.8","525","3.5.6","2.1","5.0"
"CSS3","","9.0","1.8","525","3.5.6","2.1","5.0"
"CSS3","","No","No","No","No","No","No"
"Borders","Borders","Borders","Borders","Borders","Borders","Borders","Borders"
"CSS2","","4.0","1.0","85","Yes","1.0","3.0"
"CSS2","","7.0","1.0","85","Yes","1.0","3.0"
"CSS2","","8.0","1.0","85","Yes","1.0","3.0"
"CSS2","","4.0","1.0","85","Yes","1.0","3.0"
"CSS2","","5.5","1.0","85","Yes","1.0","3.0"
"CSS2","","5.5","1.0","85","Yes","1.0","3.0"
"CSS2","","5.5","1.0","85","Yes","1.0","3.0"
"CSS2","","5.5","1.0","85","Yes","1.0","3.0"
"CSS3","","9.0","2.0","533","Experimental","2.5","6.0"
"CSS3","","11.0","15.0","Experimental","No","2.5","No"
"CSS3","","11.0","15.0","No","No","No","No"
"CSS3","","11.0","15.0","No","No","No","No"
"CSS3","","11.0","15.0","No","No","No","No"
"CSS3","","11.0","15.0","No","No","No","No"
"CSS3","","11.0","15.0","No","No","No","No"
"CSS3","","9.0","2.0","Yes","No","2.5","No"
"CSS3","","No","31.0","No","No","2.7","No"
"","","Trident","Gecko","WebKit","KHTML","Presto","Prince"
"Line Layout","Line Layout","Line Layout","Line Layout","Line Layout","Line Layout","Line Layout","Line Layout"
"CSS2","","4.0","1.0","85","Yes","1.0","5.0"
"CSS2","","8.0","1.0","85","Yes","1.0","6.0"
"Positioning","Positioning","Positioning","Positioning","Positioning","Positioning","Positioning","Positioning"
"CSS2","","7.0","1.0","85","Yes","1.0","5.0"
"CSS2","","8.0","1.0","85","Yes","1.0","6.0"
"CSS2","","8.0","1.0","85","Yes","1.0","6.0"
"CSS2","","8.0","1.0","85","Yes","1.0","6.0"
"CSS2","","8.0","1.0","85","Yes","1.0","6.0"
"CSS2","","8.0","1.9","85","Yes","1.0","6.0"
"Box Alignment Module","Box Alignment Module","Box Alignment Module","Box Alignment Module","Box Alignment Module","Box Alignment Module","Box Alignment Module","Box Alignment Module"
"CSS3","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\"
"CSS3","","11.0","28.0","Experimental","No","No","No"
"CSS3","","11.0","20.0","Experimental","No","No","No"
"CSS3","","11.0","20.0","Experimental","No","No","No"
"CSS3","","11.0","20.0","Experimental","No","No","No"
"CSS3","","No","No","No","No","No","No"
"CSS3","","No","No","No","No","No","No"
"Generated and Replaced Content","Generated and Replaced Content","Generated and Replaced Content","Generated and Replaced Content","Generated and Replaced Content","Generated and Replaced Content","Generated and Replaced Content","Generated and Replaced Content"
"CSS2","","8.0","Yes","Nightly build","3.4","1.0","No"
"CSS2","","9.0","1.9","Partial","Yes","2.7","Partial"
"CSS2","","8.0","1.8","525","3.4","1.0","5.0"
"CSS2","","8.0","1.8","525","3.4","1.0","5.0"
"Lists","Lists","Lists","Lists","Lists","Lists","Lists","Lists"
"CSS2","","4.0","1.0","85","Yes","1.0","6.0"
"CSS2","","4.0","1.0","85","Yes","1.0","6.0"
"CSS2","","4.0","1.0","85","Yes","1.0","6.0"
"CSS2","","8.0","1.0","85","3.4","1.0","Partial"
"Colors","Colors","Colors","Colors","Colors","Colors","Colors","Colors"
"CSS2","","3.0","1.0","85","Yes","1.0","5.0"
"CSS3","","9.0","1.7","125","4.0","2.0","6.0"
"","","Trident","Gecko","WebKit","KHTML","Presto","Prince"
"Backgrounds","Backgrounds","Backgrounds","Backgrounds","Backgrounds","Backgrounds","Backgrounds","Backgrounds"
"CSS2","","4.0","1.0","85","Yes","1.0","6.0"
"CSS2","","7.0","1.0","85","Yes","1.0","5.0"
"CSS2","","4.0","1.0","85","Yes","1.0","3.1"
"CSS2","","8.0","1.0","85","Yes","1.0","6.0"
"CSS2","","8.0","1.0","85","Yes","1.0","3.1"
"CSS2","","4.0","1.0","85","Yes","1.0","3.1"
"CSS3","","9.0","1.9.2","312","3.5","2.5","No"
"CSS3","","9.0","2.0","Yes","Experimental","2.5","No"
"CSS3","","9.0","2.0","Yes","Experimental","2.5","No"
"CSS3","","9.0","2.0","Yes","Experimental","2.5","No"
"Fonts","Fonts","Fonts","Fonts","Fonts","Fonts","Fonts","Fonts"
"CSS2","","4.0","1.0","85","Yes","Incorrect","Yes"
"CSS2","","4.0","1.0","85","Yes","1.0","Yes"
"CSS2","","3.0","1.0","85","Yes","1.0","3.1"
"CSS2","","4.0","1.0","85","Yes","1.0","Yes"
"CSS2","","4.0","1.0","125","Yes","1.0","Yes"
"CSS2","","8.0","Partial","Partial","Yes","Incorrect","Yes"
"CSS3","","10.0","1.9","No","No","No","No"
"CSS3","","9.0","9.0","No","No","No","6.0"
"CSS3","","10.0","34.0","No","No","No","No"
"CSS3","","No","34.0","No","No","No","No"
"CSS3","","No","34.0","No","No","No","No"
"CSS3","","No","34.0","No","No","No","No"
"CSS3","","No","34.0","No","No","No","No"
"CSS3","","No","34.0","No","No","No","No"
"CSS3","","No","34.0","No","No","No","No"
"CSS3","","No","34.0","No","No","No","No"
"CSS3","","No","34.0","No","No","No","No"
"CSS3","","No","34.0","No","No","No","No"
"CSS3","","9.0","36.0","No","No","No","No"
"","","Trident","Gecko","WebKit","KHTML","Presto","Prince"
"Text","Text","Text","Text","Text","Text","Text","Text"
"CSS2","","4.0","1.0","85","Yes","1.0","Yes"
"CSS2","","Yes","1.0","85","Yes","1.0","3.1"
"CSS2","","3.0","1.0","85","Yes","1.0","Yes"
"CSS2","","4.0","1.0","85","Yes","1.0","6.0"
"CSS2","","4.0","1.0","85","Yes","1.0","5.0"
"CSS2","","8.0","1.0","85","Yes","1.0","5.0"
"CSS2","","8.0","1.9.1","522","Yes","2.1","6.0"
"CSS3","","Partial","15.0","No","No","No","No"
"CSS3","","11.0","No","No","No","No","No"
"CSS3","","10.0","6.0","Nightly build","No","No","No"
"CSS3","","5.0","1.9.1","85","4.3","2.5","No"
"CSS3","","No","No","No","No","No","No"
"CSS3","","Partial","12.0","No","No","No","Partial"
"CSS3","","5.5","No","No","No","No","6.0"
"CSS3","","No","No","No","No","No","No"
"CSS3","","No","No","No","No","No","No"
"CSS4","","No","No","No","No","No","No"
"CSS4","","10.0","No","No","No","No","No"
"CSS4","","10.0","No","No","No","No","No"
"CSS4","","10.0","No","No","No","No","No"
"CSS4","","No","No","No","No","No","No"
"CSS4","","No","No","No","No","No","No"
"CSS4","","No","No","No","No","No","No"
"CSS4","","No","No","No","No","No","No"
"Text Decoration","Text Decoration","Text Decoration","Text Decoration","Text Decoration","Text Decoration","Text Decoration","Text Decoration"
"CSS3","","10.0","1.9.1","Yes","3.4","2.1","No"
"CSS3","","No","6.0","No","No","No","No"
"CSS3","","No","6.0","No","No","No","No"
"CSS3","","No","6.0","No","No","No","No"
"CSS3","","No","No","No","No","No","No"
"CSS3","","11.0","No","No","No","No","No"
"CSS3","","No","No","No","No","No","No"
"CSS3","","No","No","No","No","No","No"
"CSS3","","No","No","No","No","No","No"
"CSS3","","No","No","No","No","No","No"
"","","Trident","Gecko","WebKit","KHTML","Presto","Prince"
"Writing Modes","Writing Modes","Writing Modes","Writing Modes","Writing Modes","Writing Modes","Writing Modes","Writing Modes"
"CSS2","","5.0","1.0","85","Yes","1.0","7.0"
"CSS2","","5.0","1.0","525","Yes","1.0","7.0"
"CSS3","","7.0","No","Nightly Build","No","No","No"
"CSS3","","11.0","No","No","No","No","No"
"CSS3","","No","No","No","No","No","No"
"Tables","Tables","Tables","Tables","Tables","Tables","Tables","Tables"
"CSS2","","8.0","1.0","125","Yes","1.0","5.1"
"CSS2","","8.0","1.0","125","Yes","1.0","6.0"
"CSS2","","8.0","1.4","85","Yes","1.0","5.0"
"CSS2","","8.0","1.0","125","Yes","1.0","5.0"
"CSS2","","5.0","1.0","85","Yes","1.0","6.0"
"User interface","User interface","User interface","User interface","User interface","User interface","User interface","User interface"
"CSS2","","5.5","1.8","125","Yes","Partial","Yes"
"CSS2","","8.0","1.8","125","Yes","1.0","No"
"CSS2","","8.0","1.8","125","Yes","1.0","No"
"CSS2","","8.0","1.8","125","Yes","1.0","No"
"CSS2","","8.0","1.8","125","Yes","1.0","No"
"CSS3","","No","1.8","125","3.5","2.1","No"
"CSS3","","8.0","29.0","Yes","3.3.2","1.0","7.0"
"CSS3","","No","2.0","525","No","No","No"
"CSS3","","No","Experimental","Experimental","No","No","No"
"CSS3","","No","No","No","No","No","No"
"CSS3","","No","No","No","No","2.1","No"
"CSS3","","No","No","No","No","2.1","No"
"CSS3","","No","No","No","No","2.1","No"
"CSS3","","No","No","No","No","2.1","No"
"CSS3","","No","No","No","No","2.1","No"
"CSS3","","Partial","7.0","Partial","3.5.6","Experimental (Nightly)","No"
"","","Trident","Gecko","WebKit","KHTML","Presto","Prince"
"Paged media","Paged media","Paged media","Paged media","Paged media","Paged media","Paged media","Paged media"
"CSS2","","4.0","Partial","Partial","3.5","1.0","6.0"
"CSS2","","4.0","Partial","Partial","3.5","1.0","6.0"
"CSS2","","8.0","19.0","312","3.5","1.0","6.0"
"CSS2","","8.0","No","312","3.5","1.0","6.0"
"CSS2","","8.0","No","312","3.5","1.0","6.0"
"CSS3","","No","No","No","No","No","Yes"
"CSS3","","No","No","No","No","1.0","6.0"
"CSS3","","No","26.0","No","No","No","No"
"CSS3","","No","36.0","No","No","2.7","No"
"CSS3","","No","36.0","No","No","2.7","No"
"Speech","Speech","Speech","Speech","Speech","Speech","Speech","Speech"
"CSS3","","No","No","No","No","1.0","No"
"CSS3","","No","No","No","No","1.0","No"
"CSS3","","No","No","No","No","1.0","No"
"CSS3","","No","No","No","No","1.0","No"
"CSS3","","No","No","No","No","1.0","No"
"CSS3","","No","No","No","No","1.0","No"
"CSS3","","No","No","Nightly build","No","1.0","No"
"CSS3","","No","No","No","No","1.0","No"
"CSS3","","No","No","No","No","Experimental","No"
"CSS3","","No","No","No","No","Experimental","No"
"CSS3","","No","No","No","No","Experimental","No"
"CSS3","","No","No","No","No","Experimental","No"
"CSS3","","No","No","No","No","Experimental","No"
"CSS3","","No","No","No","No","Experimental","No"
"CSS3","","No","No","No","No","Experimental","No"
"CSS3","","No","No","No","No","Experimental","No"
"CSS3","","No","No","No","No","Experimental","No"
"CSS3","","No","No","No","No","No","No"
"CSS3","","No","No","No","No","No","No"
"CSS3","","No","No","No","No","No","No"
"CSS3","","No","No","No","No","No","No"
"CSS3","","No","No","No","No","No","No"
"CSS3","","No","No","No","No","No","No"
"","","Trident","Gecko","WebKit","KHTML","Presto","Prince"
"Media Queries","Media Queries","Media Queries","Media Queries","Media Queries","Media Queries","Media Queries","Media Queries"
"CSS3","","9.0","1.9.1","525","4.1","2.0","No"
"CSS3","","9.0","1.9.1","525","4.1","2.0","No"
"CSS3","","9.0","1.9.1","525","4.1","2.0","No"
"CSS3","","9.0","1.9.1","525","4.1","2.0","No"
"CSS3","","9.0","1.9.1","525","4.1","2.0","No"
"CSS3","","9.0","1.9.1","525","4.1","2.5","No"
"CSS3","","9.0","1.9.1","525","4.1","2.5","No"
"CSS3","","9.0","1.9.1","525","4.1","2.5","No"
"CSS3","","9.0","1.9.1","No","4.1","2.5","No"
"CSS3","","9.0","1.9.1","No","4.2.1","No","No"
"CSS3","","9.0","1.9.1","No","4.2.1","2.1","No"
"CSS3","","11.0","Yes","No","4.1","2.5","No"
"CSS3","","11.0","Yes","No","4.1","2.5","No"
"Ruby characters","Ruby characters","Ruby characters","Ruby characters","Ruby characters","Ruby characters","Ruby characters","Ruby characters"
"ML1","","No","No","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"Multi-column Layout","Multi-column Layout","Multi-column Layout","Multi-column Layout","Multi-column Layout","Multi-column Layout","Multi-column Layout","Multi-column Layout"
"CSS3","","10.0","Experimental","Experimental","No","2.8","Yes"
"CSS3","","10.0","Experimental","Experimental","No","2.8","Yes"
"CSS3","","10.0","Experimental","Experimental","No","2.8","Yes"
"CSS3","","10.0","Experimental","Experimental","No","2.8","Yes"
"CSS3","","10.0","9.0","Experimental","No","2.8","Yes"
"CSS3","","10.0","No","Experimental","No","2.8","6.0"
"CSS3","","10.0","No","Experimental","No","2.8","6.0"
"CSS3","","10.0","No","No","No","2.8","6.0"
"CSS3","","10.0","14.0","No","No","2.8","6.0"
"CSS3","","10.0","No","Experimental","No","2.8","8.0"
"","","Trident","Gecko","WebKit","KHTML","Presto","Prince"
"Grid layout","Grid layout","Grid layout","Grid layout","Grid layout","Grid layout","Grid layout","Grid layout"
"ML1","","No","No","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"ML1","","10.0","No","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"ML1","","10.0","No","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"Animation","Animation","Animation","Animation","Animation","Animation","Animation","Animation"
"CSS3","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\"
"CSS3","","10.0","16.0","Experimental","No","2.12","No"
"CSS3","","10.0","16.0","Experimental","No","2.12","No"
"CSS3","","10.0","16.0","Experimental","No","2.12","No"
"CSS3","","10.0","16.0","Experimental","No","2.12","No"
"CSS3","","10.0","16.0","Experimental","No","2.12","No"
"CSS3","","10.0","16.0","Experimental","No","2.12","No"
"CSS3","","10.0","16.0","Experimental","No","2.12","No"
"CSS3","","10.0","16.0","Experimental","No","2.12","No"
"CSS3","","10.0","16.0","Experimental","No","2.12","No"
"Transforms","Transforms","Transforms","Transforms","Transforms","Transforms","Transforms","Transforms"
"ML1","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\"
"ML1","","10.0","16.0","Experimental","No","2.12","No"
"ML1","","10.0","16.0","Experimental","No","2.12","No"
"ML1","","10.0","16.0","Experimental","No","No","No"
"ML1","","10.0","16.0","Experimental","No","No","No"
"ML1","","10.0","16.0","Experimental","No","No","No"
"ML1","","10.0","16.0","Experimental","No","No","No"
"Transitions","Transitions","Transitions","Transitions","Transitions","Transitions","Transitions","Transitions"
"CSS3","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\"
